# source target cpu_ms wall_ms
examples/native/generic-java.oro go 31 39
examples/native/generic-java.oro js 15 39
examples/native/generic-java.oro java 31 43
examples/native/generic-java.oro windows 15 34
examples/native/generic-js.oro go 15 44
examples/native/generic-js.oro js 31 38
examples/native/generic-js.oro java 15 37
examples/native/generic-js.oro windows 31 43
examples/native/hello-win.oro go 0 40
examples/native/hello-win.oro js 15 35
examples/native/hello-win.oro java 46 37
examples/native/hello-win.oro windows 15 32
examples/native/report-go.oro go 15 37
examples/native/report-go.oro js 15 35
examples/native/report-go.oro java 31 41
examples/native/report-go.oro windows 15 39
examples/native/report-java.oro go 31 39
examples/native/report-java.oro js 0 40
examples/native/report-java.oro java 15 36
examples/native/report-java.oro windows 15 34
examples/native/report-js.oro go 0 41
examples/native/report-js.oro js 15 39
examples/native/report-js.oro java 31 41
examples/native/report-js.oro windows 31 36
examples/native/search-go.oro go 15 34
examples/native/search-go.oro js 31 53
examples/native/search-go.oro java 31 55
examples/native/search-go.oro windows 15 48
examples/native/search-java.oro go 15 41
examples/native/search-java.oro js 15 37
examples/native/search-java.oro java 31 42
examples/native/search-java.oro windows 31 43
examples/native/search-js.oro go 31 43
examples/native/search-js.oro js 15 40
examples/native/search-js.oro java 0 38
examples/native/search-js.oro windows 15 38
examples/native/shortcircuit-go.oro go 31 40
examples/native/shortcircuit-go.oro js 15 35
examples/native/shortcircuit-go.oro java 15 35
examples/native/shortcircuit-go.oro windows 15 37
examples/native/shortcircuit-win.oro go 15 35
examples/native/shortcircuit-win.oro js 15 37
examples/native/shortcircuit-win.oro java 31 38
examples/native/shortcircuit-win.oro windows 46 68
examples/native/sieve-go-threaded.oro go 31 56
examples/native/sieve-go-threaded.oro js 15 36
examples/native/sieve-go-threaded.oro java 0 34
examples/native/sieve-go-threaded.oro windows 31 33
examples/native/sieve-go.oro go 31 78
examples/native/sieve-go.oro js 15 36
examples/native/sieve-go.oro java 31 38
examples/native/sieve-go.oro windows 15 41
examples/native/sieve-java.oro go 31 41
examples/native/sieve-java.oro js 31 42
examples/native/sieve-java.oro java 46 65
examples/native/sieve-java.oro windows 15 39
examples/native/sieve-js.oro go 31 33
examples/native/sieve-js.oro js 15 53
examples/native/sieve-js.oro java 0 38
examples/native/sieve-js.oro windows 15 37
examples/native/sieve-win-bench.oro go 31 47
examples/native/sieve-win-bench.oro js 15 37
examples/native/sieve-win-bench.oro java 31 45
examples/native/sieve-win-bench.oro windows 859 973
examples/native/sieve-win.oro go 15 41
examples/native/sieve-win.oro js 31 41
examples/native/sieve-win.oro java 31 52
examples/native/sieve-win.oro windows 46 90
examples/native/smooth-go.oro go 0 56
examples/native/smooth-go.oro js 31 42
examples/native/smooth-go.oro java 15 40
examples/native/smooth-go.oro windows 31 31
examples/native/smooth-java.oro go 31 44
examples/native/smooth-java.oro js 15 34
examples/native/smooth-java.oro java 15 48
examples/native/smooth-java.oro windows 0 34
examples/native/smooth-js.oro go 15 37
examples/native/smooth-js.oro js 15 44
examples/native/smooth-js.oro java 15 46
examples/native/smooth-js.oro windows 31 45
examples/native/wordcount-go.oro go 46 48
examples/native/wordcount-go.oro js 15 42
examples/native/wordcount-go.oro java 15 47
examples/native/wordcount-go.oro windows 15 43
examples/native/wordcount-java.oro go 31 41
examples/native/wordcount-java.oro js 15 38
examples/native/wordcount-java.oro java 15 41
examples/native/wordcount-java.oro windows 15 36
examples/native/wordcount-js.oro go 15 55
examples/native/wordcount-js.oro js 31 48
examples/native/wordcount-js.oro java 15 52
examples/native/wordcount-js.oro windows 31 37
examples/norm.oro go 31 56
examples/norm.oro js 15 55
examples/norm.oro java 31 51
examples/norm.oro windows 15 52
examples/report.oro go 31 44
examples/report.oro js 31 42
examples/report.oro java 31 54
examples/report.oro windows 31 47
examples/search.oro go 46 48
examples/search.oro js 46 51
examples/search.oro java 15 40
examples/search.oro windows 15 57
examples/smooth.oro go 31 59
examples/smooth.oro js 15 50
examples/smooth.oro java 15 53
examples/smooth.oro windows 0 52
examples/stencil.oro go 31 43
examples/stencil.oro js 31 46
examples/stencil.oro java 31 44
examples/stencil.oro windows 31 40
examples/sum/parse.oro go 15 33
examples/sum/parse.oro js 15 31
examples/sum/parse.oro java 0 26
examples/sum/parse.oro windows 15 35
examples/table/alloc.oro go 15 44
examples/table/alloc.oro js 15 28
examples/table/alloc.oro java 0 32
examples/table/alloc.oro windows 31 35
examples/table/dot.oro go 31 37
examples/table/dot.oro js 15 31
examples/table/dot.oro java 15 33
examples/table/dot.oro windows 15 34
examples/table/sieve-win.oro go 15 37
examples/table/sieve-win.oro js 31 31
examples/table/sieve-win.oro java 15 31
examples/table/sieve-win.oro windows 140 214
examples/table/sieve.oro go 15 76
examples/table/sieve.oro js 15 47
examples/table/sieve.oro java 31 49
examples/table/sieve.oro windows 15 39
examples/tally/host-go.oro go 15 47
examples/tally/host-go.oro js 0 46
examples/tally/host-go.oro java 15 36
examples/tally/host-go.oro windows 31 44
examples/tally/host-java.oro go 15 46
examples/tally/host-java.oro js 15 33
examples/tally/host-java.oro java 31 33
examples/tally/host-java.oro windows 15 31
examples/tally/tally.oro go 15 42
examples/tally/tally.oro js 15 35
examples/tally/tally.oro java 0 35
examples/tally/tally.oro windows 15 44
examples/wordcount.oro go 15 52
examples/wordcount.oro js 31 51
examples/wordcount.oro java 31 61
examples/wordcount.oro windows 15 39
gauntlet/differential/cases/array-literal.oro go 31 43
gauntlet/differential/cases/array-literal.oro js 15 41
gauntlet/differential/cases/array-literal.oro java 15 40
gauntlet/differential/cases/array-literal.oro windows 15 38
gauntlet/differential/cases/big-divmod.oro go 15 46
gauntlet/differential/cases/big-divmod.oro js 15 46
gauntlet/differential/cases/big-divmod.oro java 15 54
gauntlet/differential/cases/big-divmod.oro windows 359 499
gauntlet/differential/cases/big-fib.oro go 15 49
gauntlet/differential/cases/big-fib.oro js 15 38
gauntlet/differential/cases/big-fib.oro java 15 43
gauntlet/differential/cases/big-fib.oro windows 31 38
gauntlet/differential/cases/big-limbs.oro go 31 40
gauntlet/differential/cases/big-limbs.oro js 15 33
gauntlet/differential/cases/big-limbs.oro java 31 40
gauntlet/differential/cases/big-limbs.oro windows 15 42
gauntlet/differential/cases/big-mul.oro go 15 40
gauntlet/differential/cases/big-mul.oro js 15 36
gauntlet/differential/cases/big-mul.oro java 15 39
gauntlet/differential/cases/big-mul.oro windows 31 40
gauntlet/differential/cases/big-select.oro go 0 37
gauntlet/differential/cases/big-select.oro js 31 35
gauntlet/differential/cases/big-select.oro java 15 43
gauntlet/differential/cases/big-select.oro windows 15 31
gauntlet/differential/cases/big-subdiv.oro go 46 44
gauntlet/differential/cases/big-subdiv.oro js 15 53
gauntlet/differential/cases/big-subdiv.oro java 15 44
gauntlet/differential/cases/big-subdiv.oro windows 15 41
gauntlet/differential/cases/buffer-swap.oro go 15 50
gauntlet/differential/cases/buffer-swap.oro js 15 41
gauntlet/differential/cases/buffer-swap.oro java 15 39
gauntlet/differential/cases/buffer-swap.oro windows 31 46
gauntlet/differential/cases/build-zero.oro go 0 41
gauntlet/differential/cases/build-zero.oro js 15 33
gauntlet/differential/cases/build-zero.oro java 15 46
gauntlet/differential/cases/build-zero.oro windows 0 44
gauntlet/differential/cases/json-tokenize.oro go 46 60
gauntlet/differential/cases/json-tokenize.oro js 31 53
gauntlet/differential/cases/json-tokenize.oro java 31 56
gauntlet/differential/cases/json-tokenize.oro windows 31 52
gauntlet/differential/cases/json-tree.oro go 46 75
gauntlet/differential/cases/json-tree.oro js 31 76
gauntlet/differential/cases/json-tree.oro java 31 73
gauntlet/differential/cases/json-tree.oro windows 62 78
gauntlet/differential/cases/len-bounded.oro go 15 38
gauntlet/differential/cases/len-bounded.oro js 15 40
gauntlet/differential/cases/len-bounded.oro java 15 40
gauntlet/differential/cases/len-bounded.oro windows 0 38
gauntlet/differential/cases/limb-subdiv.oro go 78 96
gauntlet/differential/cases/limb-subdiv.oro js 31 70
gauntlet/differential/cases/limb-subdiv.oro java 62 102
gauntlet/differential/cases/limb-subdiv.oro windows 31 80
gauntlet/differential/cases/loop-counter.oro go 15 39
gauntlet/differential/cases/loop-counter.oro js 15 35
gauntlet/differential/cases/loop-counter.oro java 15 34
gauntlet/differential/cases/loop-counter.oro windows 31 31
gauntlet/differential/cases/map-dynamic.oro go 0 37
gauntlet/differential/cases/map-dynamic.oro js 15 36
gauntlet/differential/cases/map-dynamic.oro java 15 41
gauntlet/differential/cases/map-dynamic.oro windows 15 36
gauntlet/differential/cases/map-keys.oro go 31 41
gauntlet/differential/cases/map-keys.oro js 31 42
gauntlet/differential/cases/map-keys.oro java 15 39
gauntlet/differential/cases/map-keys.oro windows 31 32
gauntlet/differential/cases/map-len.oro go 15 39
gauntlet/differential/cases/map-len.oro js 0 34
gauntlet/differential/cases/map-len.oro java 31 41
gauntlet/differential/cases/map-len.oro windows 15 39
gauntlet/differential/cases/map-static.oro go 31 50
gauntlet/differential/cases/map-static.oro js 31 36
gauntlet/differential/cases/map-static.oro java 15 49
gauntlet/differential/cases/map-static.oro windows 15 49
gauntlet/differential/cases/match.oro go 15 58
gauntlet/differential/cases/match.oro js 31 37
gauntlet/differential/cases/match.oro java 15 41
gauntlet/differential/cases/match.oro windows 31 36
gauntlet/differential/cases/merge-sort.oro go 31 41
gauntlet/differential/cases/merge-sort.oro js 15 44
gauntlet/differential/cases/merge-sort.oro java 15 37
gauntlet/differential/cases/merge-sort.oro windows 31 45
gauntlet/differential/cases/negative-zero.oro go 31 40
gauntlet/differential/cases/negative-zero.oro js 15 43
gauntlet/differential/cases/negative-zero.oro java 0 46
gauntlet/differential/cases/negative-zero.oro windows 15 41
gauntlet/differential/cases/product.oro go 31 47
gauntlet/differential/cases/product.oro js 31 46
gauntlet/differential/cases/product.oro java 15 37
gauntlet/differential/cases/product.oro windows 15 34
gauntlet/differential/cases/render.oro go 93 164
gauntlet/differential/cases/render.oro js 62 134
gauntlet/differential/cases/render.oro java 93 165
gauntlet/differential/cases/render.oro windows 5093 2477
gauntlet/differential/cases/shift-div.oro go 15 52
gauntlet/differential/cases/shift-div.oro js 15 38
gauntlet/differential/cases/shift-div.oro java 15 41
gauntlet/differential/cases/shift-div.oro windows 0 37
gauntlet/differential/cases/string-escapes.oro go 15 42
gauntlet/differential/cases/string-escapes.oro js 31 36
gauntlet/differential/cases/string-escapes.oro java 15 36
gauntlet/differential/cases/string-escapes.oro windows 31 41
gauntlet/differential/cases/sum-case.oro go 15 46
gauntlet/differential/cases/sum-case.oro js 31 43
gauntlet/differential/cases/sum-case.oro java 15 41
gauntlet/differential/cases/sum-case.oro windows 15 38
gauntlet/differential/cases/table-alloc.oro go 15 38
gauntlet/differential/cases/table-alloc.oro js 15 39
gauntlet/differential/cases/table-alloc.oro java 31 50
gauntlet/differential/cases/table-alloc.oro windows 0 45
gauntlet/differential/cases/table-bool.oro go 31 41
gauntlet/differential/cases/table-bool.oro js 15 40
gauntlet/differential/cases/table-bool.oro java 0 40
gauntlet/differential/cases/table-bool.oro windows 31 42
gauntlet/differential/cases/utf8-widths.oro go 15 40
gauntlet/differential/cases/utf8-widths.oro js 15 38
gauntlet/differential/cases/utf8-widths.oro java 15 34
gauntlet/differential/cases/utf8-widths.oro windows 15 47
gauntlet/differential/cases/values-product.oro go 15 49
gauntlet/differential/cases/values-product.oro js 15 49
gauntlet/differential/cases/values-product.oro java 15 43
gauntlet/differential/cases/values-product.oro windows 15 36
lib/io/go.oro go 0 26
lib/io/go.oro js 15 23
lib/io/go.oro java 15 23
lib/io/go.oro windows 0 40
lib/io/java.oro go 15 35
lib/io/java.oro js 15 27
lib/io/java.oro java 15 24
lib/io/java.oro windows 15 39
lib/io/js.oro go 0 23
lib/io/js.oro js 15 22
lib/io/js.oro java 15 25
lib/io/js.oro windows 15 36
lib/num/vec.oro go 15 34
lib/num/vec.oro js 0 31
lib/num/vec.oro java 31 30
lib/num/vec.oro windows 31 29
lib/os/go.oro go 15 34
lib/os/go.oro js 15 30
lib/os/go.oro java 0 27
lib/os/go.oro windows 15 35
lib/os/java.oro go 15 25
lib/os/java.oro js 15 23
lib/os/java.oro java 15 21
lib/os/java.oro windows 0 25
lib/os/js.oro go 0 29
lib/os/js.oro js 0 26
lib/os/js.oro java 0 27
lib/os/js.oro windows 31 27
lib/win/fmt.oro go 15 33
lib/win/fmt.oro js 31 29
lib/win/fmt.oro java 15 26
lib/win/fmt.oro windows 31 30
