# source target cpu_ms wall_ms
examples/native/sieve-go-threaded.oro js 31 53
examples/native/sieve-go-threaded.oro java 15 52
examples/native/sieve-go-threaded.oro windows 31 38
examples/native/sieve-go.oro go 15 67
examples/native/sieve-go.oro js 15 52
examples/native/sieve-go.oro java 15 46
examples/native/sieve-go.oro windows 15 47
examples/native/sieve-java.oro go 15 36
examples/native/sieve-java.oro js 31 42
examples/native/sieve-java.oro java 31 68
examples/native/sieve-java.oro windows 15 33
examples/native/sieve-js.oro go 31 53
examples/native/sieve-js.oro js 0 55
examples/native/sieve-js.oro java 15 38
examples/native/sieve-js.oro windows 0 38
examples/native/sieve-win-bench.oro go 15 44
examples/native/sieve-win-bench.oro js 15 39
examples/native/sieve-win-bench.oro java 31 36
examples/native/sieve-win-bench.oro windows 703 809
examples/native/sieve-win.oro go 15 44
examples/native/sieve-win.oro js 15 43
examples/native/sieve-win.oro java 15 35
examples/native/sieve-win.oro windows 46 75
examples/native/smooth-go.oro go 31 38
examples/native/smooth-go.oro js 15 41
examples/native/smooth-go.oro java 15 49
examples/native/smooth-go.oro windows 0 43
examples/native/smooth-java.oro go 15 50
examples/native/smooth-java.oro js 15 48
examples/native/smooth-java.oro java 15 43
examples/native/smooth-java.oro windows 0 35
examples/native/smooth-js.oro go 0 36
examples/native/smooth-js.oro js 31 35
examples/native/smooth-js.oro java 31 35
examples/native/smooth-js.oro windows 15 32
examples/native/wordcount-go.oro go 31 43
examples/native/wordcount-go.oro js 31 32
examples/native/wordcount-go.oro java 15 44
examples/native/wordcount-go.oro windows 15 39
examples/native/wordcount-java.oro go 31 38
examples/native/wordcount-java.oro js 31 33
examples/native/wordcount-java.oro java 31 36
examples/native/wordcount-java.oro windows 15 31
examples/native/wordcount-js.oro go 31 35
examples/native/wordcount-js.oro js 31 36
examples/native/wordcount-js.oro java 0 33
examples/native/wordcount-js.oro windows 0 34
examples/norm.oro go 31 46
examples/norm.oro js 31 49
examples/norm.oro java 15 49
examples/norm.oro windows 31 50
examples/report.oro go 15 44
examples/report.oro js 31 42
examples/report.oro java 46 62
examples/report.oro windows 46 60
examples/search.oro go 31 58
examples/search.oro js 31 58
examples/search.oro java 46 55
examples/search.oro windows 31 43
examples/smooth.oro go 46 106
examples/smooth.oro js 62 118
examples/smooth.oro java 15 118
examples/smooth.oro windows 15 110
examples/stencil.oro go 31 129
examples/stencil.oro js 15 102
examples/stencil.oro java 46 92
examples/stencil.oro windows 31 91
examples/sum/parse.oro go 15 68
examples/sum/parse.oro js 15 64
examples/sum/parse.oro java 0 64
examples/sum/parse.oro windows 15 27
examples/table/alloc.oro go 31 42
examples/table/alloc.oro js 15 37
examples/table/alloc.oro java 15 29
examples/table/alloc.oro windows 0 27
examples/table/dot.oro go 15 39
examples/table/dot.oro js 0 39
examples/table/dot.oro java 0 40
examples/table/dot.oro windows 15 44
examples/table/sieve-win.oro go 0 44
examples/table/sieve-win.oro js 31 36
examples/table/sieve-win.oro java 31 35
examples/table/sieve-win.oro windows 62 141
examples/table/sieve.oro go 15 45
examples/table/sieve.oro js 46 36
examples/table/sieve.oro java 15 30
examples/table/sieve.oro windows 15 32
examples/tally/host-go.oro go 31 38
examples/tally/host-go.oro js 15 47
examples/tally/host-go.oro java 15 48
examples/tally/host-go.oro windows 15 30
examples/tally/host-java.oro go 0 53
examples/tally/host-java.oro js 0 46
examples/tally/host-java.oro java 31 46
examples/tally/host-java.oro windows 0 48
examples/tally/tally.oro go 46 66
examples/tally/tally.oro js 15 47
examples/tally/tally.oro java 15 48
examples/tally/tally.oro windows 15 44
examples/wordcount.oro go 15 75
examples/wordcount.oro js 46 63
examples/wordcount.oro java 15 69
examples/wordcount.oro windows 15 63
gauntlet/differential/cases/array-literal.oro go 15 49
gauntlet/differential/cases/array-literal.oro js 0 44
gauntlet/differential/cases/array-literal.oro java 15 41
gauntlet/differential/cases/array-literal.oro windows 0 38
gauntlet/differential/cases/big-divmod.oro go 31 44
gauntlet/differential/cases/big-divmod.oro js 15 43
gauntlet/differential/cases/big-divmod.oro java 31 38
gauntlet/differential/cases/big-divmod.oro windows 187 341
gauntlet/differential/cases/big-fib.oro go 31 39
gauntlet/differential/cases/big-fib.oro js 31 56
gauntlet/differential/cases/big-fib.oro java 0 62
gauntlet/differential/cases/big-fib.oro windows 15 57
gauntlet/differential/cases/big-limbs.oro go 15 58
gauntlet/differential/cases/big-limbs.oro js 31 48
gauntlet/differential/cases/big-limbs.oro java 15 58
gauntlet/differential/cases/big-limbs.oro windows 15 41
gauntlet/differential/cases/big-mul.oro go 15 48
gauntlet/differential/cases/big-mul.oro js 0 41
gauntlet/differential/cases/big-mul.oro java 0 42
gauntlet/differential/cases/big-mul.oro windows 15 41
gauntlet/differential/cases/big-select.oro go 15 38
gauntlet/differential/cases/big-select.oro js 15 40
gauntlet/differential/cases/big-select.oro java 31 40
gauntlet/differential/cases/big-select.oro windows 15 44
gauntlet/differential/cases/big-subdiv.oro go 31 47
gauntlet/differential/cases/big-subdiv.oro js 31 44
gauntlet/differential/cases/big-subdiv.oro java 0 42
gauntlet/differential/cases/big-subdiv.oro windows 15 37
gauntlet/differential/cases/buffer-swap.oro go 15 41
gauntlet/differential/cases/buffer-swap.oro js 15 41
gauntlet/differential/cases/buffer-swap.oro java 0 42
gauntlet/differential/cases/buffer-swap.oro windows 0 37
gauntlet/differential/cases/build-zero.oro go 15 42
gauntlet/differential/cases/build-zero.oro js 15 34
gauntlet/differential/cases/build-zero.oro java 31 39
gauntlet/differential/cases/build-zero.oro windows 31 36
gauntlet/differential/cases/json-tokenize.oro go 31 55
gauntlet/differential/cases/json-tokenize.oro js 31 57
gauntlet/differential/cases/json-tokenize.oro java 31 70
gauntlet/differential/cases/json-tokenize.oro windows 15 49
gauntlet/differential/cases/json-tree.oro go 46 80
gauntlet/differential/cases/json-tree.oro js 46 77
gauntlet/differential/cases/json-tree.oro java 46 75
gauntlet/differential/cases/json-tree.oro windows 62 76
gauntlet/differential/cases/len-bounded.oro go 31 37
gauntlet/differential/cases/len-bounded.oro js 15 41
gauntlet/differential/cases/len-bounded.oro java 0 38
gauntlet/differential/cases/len-bounded.oro windows 15 32
gauntlet/differential/cases/limb-subdiv.oro go 31 83
gauntlet/differential/cases/limb-subdiv.oro js 46 60
gauntlet/differential/cases/limb-subdiv.oro java 46 82
gauntlet/differential/cases/limb-subdiv.oro windows 46 63
gauntlet/differential/cases/loop-counter.oro go 15 43
gauntlet/differential/cases/loop-counter.oro js 31 42
gauntlet/differential/cases/loop-counter.oro java 31 39
gauntlet/differential/cases/loop-counter.oro windows 15 36
gauntlet/differential/cases/map-dynamic.oro go 0 36
gauntlet/differential/cases/map-dynamic.oro js 0 33
gauntlet/differential/cases/map-dynamic.oro java 31 35
gauntlet/differential/cases/map-dynamic.oro windows 15 38
gauntlet/differential/cases/map-keys.oro go 15 35
gauntlet/differential/cases/map-keys.oro js 0 47
gauntlet/differential/cases/map-keys.oro java 0 44
gauntlet/differential/cases/map-keys.oro windows 0 54
gauntlet/differential/cases/map-len.oro go 15 50
gauntlet/differential/cases/map-len.oro js 15 49
gauntlet/differential/cases/map-len.oro java 31 47
gauntlet/differential/cases/map-len.oro windows 31 40
gauntlet/differential/cases/map-static.oro go 15 44
gauntlet/differential/cases/map-static.oro js 15 44
gauntlet/differential/cases/map-static.oro java 15 36
gauntlet/differential/cases/map-static.oro windows 15 36
gauntlet/differential/cases/match.oro go 0 50
gauntlet/differential/cases/match.oro js 15 49
gauntlet/differential/cases/match.oro java 15 49
gauntlet/differential/cases/match.oro windows 15 53
gauntlet/differential/cases/merge-sort.oro go 15 51
gauntlet/differential/cases/merge-sort.oro js 0 51
gauntlet/differential/cases/merge-sort.oro java 31 48
gauntlet/differential/cases/merge-sort.oro windows 46 48
gauntlet/differential/cases/negative-zero.oro go 31 45
gauntlet/differential/cases/negative-zero.oro js 31 43
gauntlet/differential/cases/negative-zero.oro java 46 44
gauntlet/differential/cases/negative-zero.oro windows 31 42
gauntlet/differential/cases/product.oro go 0 33
gauntlet/differential/cases/product.oro js 0 33
gauntlet/differential/cases/product.oro java 15 42
gauntlet/differential/cases/product.oro windows 15 40
gauntlet/differential/cases/render.oro go 46 158
gauntlet/differential/cases/render.oro js 31 165
gauntlet/differential/cases/render.oro java 140 172
gauntlet/differential/cases/render.oro windows 1500 1287
gauntlet/differential/cases/shift-div.oro go 15 44
gauntlet/differential/cases/shift-div.oro js 15 36
gauntlet/differential/cases/shift-div.oro java 31 46
gauntlet/differential/cases/shift-div.oro windows 31 34
gauntlet/differential/cases/string-escapes.oro go 31 45
gauntlet/differential/cases/string-escapes.oro js 31 44
gauntlet/differential/cases/string-escapes.oro java 31 48
gauntlet/differential/cases/string-escapes.oro windows 31 48
gauntlet/differential/cases/sum-case.oro go 15 41
gauntlet/differential/cases/sum-case.oro js 15 50
gauntlet/differential/cases/sum-case.oro java 31 36
gauntlet/differential/cases/sum-case.oro windows 15 38
gauntlet/differential/cases/table-alloc.oro go 15 40
gauntlet/differential/cases/table-alloc.oro js 15 39
gauntlet/differential/cases/table-alloc.oro java 31 43
gauntlet/differential/cases/table-alloc.oro windows 31 46
gauntlet/differential/cases/table-bool.oro go 15 42
gauntlet/differential/cases/table-bool.oro js 31 34
gauntlet/differential/cases/table-bool.oro java 15 38
gauntlet/differential/cases/table-bool.oro windows 0 34
gauntlet/differential/cases/utf8-widths.oro go 15 45
gauntlet/differential/cases/utf8-widths.oro js 15 48
gauntlet/differential/cases/utf8-widths.oro java 15 29
gauntlet/differential/cases/utf8-widths.oro windows 15 46
gauntlet/differential/cases/values-product.oro go 46 70
gauntlet/differential/cases/values-product.oro js 15 65
gauntlet/differential/cases/values-product.oro java 31 51
gauntlet/differential/cases/values-product.oro windows 15 44
lib/io/go.oro go 0 34
lib/io/go.oro js 0 32
lib/io/go.oro java 0 35
lib/io/go.oro windows 15 35
lib/io/java.oro go 15 25
lib/io/java.oro js 15 19
lib/io/java.oro java 0 31
lib/io/java.oro windows 31 35
lib/io/js.oro go 0 36
lib/io/js.oro js 15 27
lib/io/js.oro java 0 31
lib/io/js.oro windows 0 36
lib/num/vec.oro go 15 45
lib/num/vec.oro js 31 40
lib/num/vec.oro java 31 30
lib/num/vec.oro windows 15 31
lib/os/go.oro go 15 33
lib/os/go.oro js 15 23
lib/os/go.oro java 31 23
lib/os/go.oro windows 15 29
lib/os/java.oro go 0 21
lib/os/java.oro js 15 25
lib/os/java.oro java 0 24
lib/os/java.oro windows 0 28
lib/os/js.oro go 0 21
lib/os/js.oro js 15 28
lib/os/js.oro java 15 19
lib/os/js.oro windows 15 31
lib/win/fmt.oro go 15 33
lib/win/fmt.oro js 15 32
lib/win/fmt.oro java 0 31
lib/win/fmt.oro windows 31 31
